Age_Years,Weight_Kg,High_Calorie_Food,Vegetable_Intake,Meal_Frequency,Water_Intake,Screen_Time_Hours,Family_Risk,Activity_Level_Score,Gender,Family_History,Snack_Frequency,Smoking_Habit,Alcohol_Consumption,Height_cm,BMI,Sedentary_Index,Hydration_Activity_Ratio,Family_Risk_BMI,Commute_Mode_Automobile,Commute_Mode_Bike,Commute_Mode_Motorbike,Commute_Mode_Public_Transportation,Commute_Mode_Walking,Leisure Time Activity_Gaming,Leisure Time Activity_Music,Leisure Time Activity_Painting,Leisure Time Activity_Reading,Leisure Time Activity_Sports,Weight_Category
0.2255396223755305,1.0245850414050377,1,-0.3951896351812567,0.3759073135148525,0.20443315941281592,-0.44424146233892825,1.0,-0.0012481777033999425,1,1,1,0,1,0.6620898464159987,0.7839090333068308,-0.2559505177862264,0.05282724433110392,0.7810432391449048,False,False,False,True,False,False,False,False,False,True,3
-0.027150937286113192,1.0377793360966352,1,1.0772997111589646,0.3759073135148525,1.434303195546307,-0.13983554363399614,1.0,-0.676393303639608,0,1,1,0,1,-0.0801747133144858,1.1564729008107122,0.04211441608128072,-0.26758268450791695,1.006812396090985,False,False,False,True,False,False,True,False,False,False,4
-1.2440196201829412,-1.115242229351362,1,-0.8031469954487094,0.37880773190199124,0.3611639272687135,1.3869530433642243,1.020730136,-1.5022869349457844,0,1,1,0,2,1.3469721107238752,-1.4880604500922059,8.405014496564617,-1.2495292282966814,-0.5705328584222822,True,False,False,False,False,True,False,False,False,False,4
0.39628739757200154,-1.0052526998604667,1,1.0657630911114948,0.3589718237266489,-0.7568367754924888,1.900323838186194,1.009859645,0.9235981348017763,1,1,1,0,1,0.9311334802387035,-1.2936350595348984,0.13414920858580553,0.2673592758741467,-0.46477126722023115,False,False,False,True,False,False,True,False,False,False,2
-0.36169036080793004,-0.4538788673909769,1,-0.8244803502153402,0.3759073135148525,-0.3307559932397599,-0.8553797591066706,1.0,-0.763465411798401,1,1,1,0,1,-0.09173663256490958,-0.44376311432092114,-0.3197774122073274,-0.7137451999107524,0.03708890016646469,False,False,False,True,False,False,False,True,False,False,5
0.7615684471309911,-0.5985775547423278,1,-0.8244803502153402,0.3759073135148525,-1.2164166437134722,-1.0907666328447445,1.0,-0.04541006811045378,0,1,1,0,1,-0.4877616712955816,-0.4684158831496961,-0.45500258452428266,-0.5151655745258286,0.02214962311807743,True,False,False,False,False,False,False,True,False,False,5
0.9917136888047334,-0.7183412893026943,0,-0.8244803502153402,-2.212783512987172,-1.6750569297113225,-1.0907666328447445,1.0,-0.6154408648869474,0,1,1,0,1,-1.3314301237330173,-0.3061637098062902,-0.45500258452428266,-0.9160268782508498,0.1204724600422147,False,False,False,True,False,False,True,False,False,False,6
-0.888963043798679,0.6529623139034814,1,-0.8261192548259512,-1.9645475633336236,0.012180265614829704,2.291573654147663,0.0,-0.39780639037873045,0,1,1,0,0,0.45520869561678223,0.502502923953116,0.917806594241219,-0.34661332360113,-1.811831152345497,False,False,False,True,False,False,False,True,False,False,6
-0.2700511562964013,-0.148397870098797,1,-0.844268596163987,0.33343990522335765,-0.3637167101528522,-1.0907666328447445,0.0,1.5677851399111045,1,1,2,0,0,-1.261760427931422,0.36919700424404545,-0.45500258452428266,0.9773149193175797,-1.811831152345497,False,False,False,True,False,True,False,False,False,False,1
0.16605352756518185,1.0774198351990583,1,-0.4853777510318108,0.3759073135148525,0.22312180303945747,2.0172411774107313,1.0,1.5311524998731552,1,1,1,0,1,0.6129010729045173,0.8590536392992598,0.040028568719019934,1.3985588912470184,0.8265799533131926,False,False,False,True,False,False,False,False,False,True,3
1.0509047357116656,1.2740975763956774,1,1.0388783908994303,0.5065374158112657,1.5631130158490016,0.21255685987023912,1.010440062,0.37368478368007024,0,1,1,0,0,-0.2261795886620577,1.4907728542166752,-0.12831140397648824,1.0260927110271363,1.240935866891553,False,False,False,True,False,False,False,False,False,True,3
-0.45925730222380046,-1.3983875170756819,1,0.9243661657434884,1.2791416675892193,-1.4355124150750478,-0.9429290415081523,1.0,-0.5385288986927687,0,1,2,0,0,0.16725035864460064,-1.5178475001327918,-0.38735860321970117,-0.8249766828742379,-0.6137931295332297,False,False,False,True,False,True,False,False,False,False,0
-0.8053226171056761,-1.1717054411513526,1,1.0772997111589646,0.3759073135148525,1.5813716513379446,2.2232345179419033,1.0,1.2541224738956835,0,1,2,1,2,-0.5854998495120751,-1.0869563924414034,0.1232996255169927,2.1000809335117596,-0.35267837685788106,False,False,False,True,False,False,True,False,False,False,1
0.3588746246712156,0.9548625085153463,1,-1.9117489308837055,0.3759073135148525,0.1448519138796475,0.06407660417448163,1.0,-0.44505821000699236,1,1,1,0,1,0.5433910274938974,0.7683010895675665,0.03219760066289519,-0.3490995761444901,0.7715850157179138,True,False,False,False,False,False,False,False,True,False,3
-0.9550756425982102,0.8023570793708913,1,-0.8244803502153402,-1.294385902396569,0.8163665644349791,-0.02133846148589348,1.0,-0.012132775461792408,1,1,1,0,0,1.0505063963496188,0.40101408078657597,-0.12355066412839025,0.27651211302698586,0.5490135707592374,False,False,False,True,False,False,True,False,False,False,2
-0.4563714116695339,2.277496053257594,1,1.0772997111589646,0.3759073135148525,0.5008056092169807,0.0885604446764934,1.0,0.4391087711134611,0,1,1,0,1,0.458664004489174,2.1484355630254135,-0.1686778910529607,0.5814858738205079,1.6079296635025093,False,False,False,True,False,False,True,False,False,False,4
1.8662355667080404,0.7332189706532791,1,0.20587556033633747,0.24988854973532101,-1.6750569297113225,-1.0907666328447445,1.0,0.009891615450736321,1,1,1,0,0,0.4039233785081314,0.6064777154849565,-0.45500258452428266,-0.6638195660177839,0.6735220259127622,True,False,False,False,False,False,True,False,False,False,3
-0.20631051513553955,-1.0205840572018,1,-0.8244803502153402,-2.212783512987172,-1.6750569297113225,0.5662339425485792,1.0,0.3193408045043681,0,1,1,0,1,-0.4789383817662262,-0.9459534643555622,-0.02816047711286515,-0.5390134017805236,-0.2672323232345045,False,False,False,True,False,False,True,False,False,False,1
-0.20631051513553955,0.30172805235678707,1,-2.726260411589645,0.3759073135148525,-0.04684263918668896,2.2232345179419033,1.0,0.3193408045043681,1,1,2,0,2,1.7588524408966002,-0.3146279182933664,0.39868163029855236,0.21501355116012877,0.11534325299606134,False,False,False,True,False,False,True,False,False,False,6
-0.8053226171056761,-1.0205840572018,1,-0.8244803502153402,0.3759073135148525,-1.6750569297113225,0.5662339425485792,0.0,0.3193408045043681,1,0,3,0,1,-0.15925397852867956,-1.0356435576594056,-0.02816047711286515,-0.5390134017805236,-1.811831152345497,False,False,False,True,False,True,False,False,False,False,1
-0.9550756425982102,-1.0205840572018,1,1.0772997111589646,1.6702527267658647,-0.04684263918668896,-1.0907666328447445,1.0,0.3193408045043681,1,1,1,0,1,1.5457295054049025,-1.4426247857937151,-0.45500258452428266,0.21501355116012877,-0.5682090826601061,True,False,False,False,False,True,False,False,False,False,0
2.062274856331909,-0.27775849296399124,1,-0.8244803502153402,0.3759073135148525,-1.2276659762467068,-1.0907666328447445,1.0,-1.5502225342782627,0,1,1,0,1,-1.567911332954605,0.3478694262774296,-0.45500258452428266,-1.293040354721176,0.5168085587028933,True,False,False,False,False,True,False,False,False,False,2
4.62266298315309,-0.24641418003693868,1,-0.8244803502153402,0.3759073135148525,-0.04684263918668896,-1.0907666328447445,0.0,-0.6154408648869474,1,0,1,0,0,0.6854481201458887,-0.48476687022608345,-0.45500258452428266,-0.5390134017805236,-1.811831152345497,True,False,False,False,False,False,False,False,True,False,6
-0.4870827621375426,-1.1616574181128927,1,-0.11827714578472825,1.6686555045259126,0.38213646708067445,0.3077484807895222,1.0,1.108300272597316,0,1,2,0,0,0.6663736174193816,-1.3864431754042152,-0.1980265285645426,1.1339108943616645,-0.5341637124032108,False,False,False,True,False,True,False,False,False,False,0
-0.4742588115525151,1.6569516413743295,1,1.0772997111589646,0.3759073135148525,-1.183894691474533,0.4798777005613806,1.0,0.9423045480918143,0,1,1,0,1,0.12310194255749575,1.7048068329182748,-0.1478723805835011,0.015487979369350592,1.3390960670928806,False,False,False,True,False,False,True,False,False,False,4
-1.0867536276668213,-1.059535820596873,1,0.17286636381106354,1.6702527267658647,-0.04684263918668896,-1.0271709507611488,1.0,0.35521772497560683,1,1,1,0,0,1.1115021804873415,-1.386011658809504,-0.4389144148944014,0.24395310561399106,-0.5339022186130348,True,False,False,False,False,False,True,False,False,False,0
-0.9550756425982102,-1.2094857871387408,1,-0.8244803502153402,1.6702527267658647,-0.04684263918668896,0.5662339425485792,0.0,1.2541224738956835,1,0,1,0,1,0.16043042470886706,-1.3185287926747906,-0.16585147950364498,0.9690405041007811,-1.811831152345497,False,False,False,True,False,False,False,False,False,True,1
0.17731151226016448,0.43573885664032525,0,-0.02599315419973684,-0.6355134121345295,1.4232845256187536,0.8924397717595284,0.999272173,-1.5064703053943478,1,1,1,0,1,-1.6824775809399084,1.3251639193343745,6.852881981927461,-1.2418155759361496,1.106911207841252,False,False,False,True,False,False,False,False,False,True,2
-0.570419498680028,0.9292100616176462,1,0.9843314857328113,0.37606893842660527,-0.9271947200315034,0.48028072286933027,0.992983587,1.2299098563124031,1,1,1,0,0,-0.7703315145282588,1.4066177452089434,-0.17854058550565147,0.34325245331385845,1.1375567707778402,False,False,False,True,False,False,False,True,False,False,4
-0.8741288909636035,-1.7233975526343992,1,0.4271039295358264,-2.212783512987172,-1.189580415777045,1.6255974924124914,0.0,-0.017810639321675176,0,0,1,0,1,-1.4958757807584127,-1.5151417579430146,0.389830451724294,-0.4907120801641161,-1.811831152345497,False,False,False,True,False,False,True,False,False,False,0
-0.22033608399711951,1.2470361719429315,1,1.0232397111343385,0.12664227383097268,-0.10766295579494631,-0.2542862303769884,1.0,0.40220732993256947,1,1,1,0,1,0.5430074062100148,1.0620997555500966,-0.24825343019727145,0.2524421833220731,0.9496234217908479,False,False,False,True,False,True,False,False,False,False,3
2.4966107248452354,-0.6511997109262415,1,0.024291017458995905,0.42255802676679377,-0.10053602575424772,0.7890347486151419,0.999372714,1.17109572221544,1,1,1,0,1,0.010414181437911856,-0.6880467154732611,-0.11729637024442617,0.8658743892284116,-0.11201092361036719,False,False,False,True,False,False,True,False,False,False,4
1.0215536264174012,1.4380801230580487,1,0.11916389843797595,0.3759073135148525,-0.5969885683120236,-0.7301502836207447,1.0,-0.419133909969763,1,1,1,1,1,1.5334216558802571,0.7886268454558157,-0.30608807578473063,-0.5348034595504313,0.7839021757311136,False,False,False,True,False,False,False,False,False,True,3
-0.5058165661206078,-1.2850464791135172,1,1.0772997111589646,0.3759073135148525,-0.04684263918668896,0.5662339425485792,0.0,1.2541224738956835,0,0,1,0,1,-1.8642374624622617,-0.8444579145784878,-0.16585147950364498,0.9690405041007811,-1.811831152345497,False,False,False,True,False,False,False,False,False,True,1
-0.8053226171056761,-0.0760754075170949,1,1.0772997111589646,0.3759073135148525,-0.04684263918668896,0.5662339425485792,1.0,0.3193408045043681,1,1,1,0,1,1.012922166675658,-0.423771037750423,-0.02816047711286515,0.21501355116012877,0.04920385458532235,False,False,False,False,True,False,False,True,False,False,5
0.9326307291390112,1.2011245887707533,1,0.9014649302444189,0.3759073135148525,0.4163745571818262,1.6736372530942942,1.0,0.6146850729485541,1,1,1,0,1,0.5312217078773234,1.0216481622353775,0.16397859430807832,0.7016526987321109,0.9251102499124861,True,False,False,False,False,True,False,False,False,False,3
-0.3482536208425871,0.11261531918750665,1,-1.2586700506875237,-1.0605403996207485,-0.04684263918668896,1.172613303113766,1.0,-0.2733575129731955,1,1,1,0,1,0.9332887818291857,-0.21615367728423743,0.38021993391025743,-0.2630772383518919,0.1750174412701149,False,False,False,True,False,False,False,False,False,True,6
0.2429485613420628,0.9409395820710361,1,1.0772997111589646,0.3759073135148525,1.279365580088564,-0.9224186883859338,1.0,-1.4552505862314438,0,1,1,0,1,-0.5570053130368341,1.3018989133295165,-0.003265765208372234,-1.1852336157253625,1.0949387849015115,False,False,False,True,False,True,False,False,False,False,4
0.9131304891714752,1.2875781101006134,1,-0.19980455523578342,0.3759073135148525,-0.04487575632373505,-0.798011085185403,1.0,-0.6367866043074981,1,1,1,0,1,1.0274997754632895,0.8736831195837899,-0.30797907309215083,-0.5557865747674514,0.8354452398277611,True,False,False,False,False,True,False,False,False,False,3
-0.3468595699282768,-0.18789321748974,1,-2.0369773443650807,-0.18016936292604713,0.22381216589863953,1.0320847413152336,1.0,1.7345927737094644,0,1,1,0,0,-1.1183071882413196,0.2566450649704162,-0.13724473085569158,1.5768268936649001,0.46152770905094886,False,False,False,True,False,False,False,False,True,False,2
-0.056557489643005436,-1.0961447491765763,1,1.0772997111589646,0.3759073135148525,-0.04684263918668896,0.5662339425485792,0.0,0.3193408045043681,0,0,1,0,1,-0.9051842527496217,-0.9077388272046534,-0.02816047711286515,0.21501355116012877,-1.811831152345497,False,False,False,True,False,True,False,False,False,False,1
-0.7346107359983561,2.7927884259366693,1,1.0772997111589646,0.3759073135148525,0.06592259793217542,0.47856369910509383,1.0,1.1921810361368066,0,1,1,0,1,0.9471098041958208,2.359904742918137,-0.17516868048585996,0.9956787017170814,1.736077405752264,False,False,False,True,False,True,False,False,False,False,4
-0.990302945302972,-1.3983875170756819,1,0.6673976438505921,1.6702527267658647,-1.6750569297113225,0.5662339425485792,0.0,1.2541224738956835,0,0,1,0,1,0.8697035540252378,-1.6610495525735103,-0.16585147950364498,-0.16199992531019744,-1.811831152345497,False,False,False,True,False,False,False,False,False,True,0
2.8232450201005483,-0.7897080307836294,1,-0.7733476404270442,-1.1329339294289251,0.6976192110252272,0.5731408727280101,0.994224269,-0.6003113076549219,1,1,2,0,1,1.4662274682235745,-1.2152563932403586,0.35140915515807947,-0.351639034101109,-0.43840523260133873,False,False,False,True,False,False,False,False,True,False,4
-0.9550756425982102,-0.0760754075170949,1,-0.8244803502153402,0.3759073135148525,-1.6750569297113225,-1.0907666328447445,0.0,-0.6154408648869474,1,0,1,0,1,-0.5854998495120751,0.15998734514956314,-0.45500258452428266,-0.9160268782508498,-1.811831152345497,False,False,False,True,False,True,False,False,False,False,2
-1.092062222667506,-1.1241353007903285,1,-0.8766937218003718,-0.4788602765603302,-0.5172760812908093,0.8828088734791997,0.0,-0.3475604818894781,0,0,1,0,1,-1.804371229882643,-0.6523831769903984,0.31497102111643593,-0.46307667587749923,-1.811831152345497,False,False,False,True,False,True,False,False,False,False,5
0.18491357334873723,0.9772278688543442,1,1.0772997111589646,0.3759073135148525,1.564094669501188,-0.8107070235940665,1.0,-1.0556239443133015,0,1,1,0,1,-0.3242644113331255,1.2176848228777462,-0.2141836989706222,-0.69671676053857,1.0439060738346526,False,False,False,True,False,False,False,False,False,True,4
0.2429485613420628,0.7504046833377523,1,1.0772997111589646,0.3759073135148525,1.071454012688602,-0.19464083766513046,1.0,-1.0446813900914067,0,1,1,0,1,-0.8102486411348463,1.2203835144457342,0.3014857474141103,-0.7452146412812599,1.0455414479900804,False,False,False,True,False,True,False,False,False,False,4
-0.35606354062807366,-0.4538788673909769,1,1.0772997111589646,0.3759073135148525,-1.6750569297113225,-1.0907666328447445,1.0,-0.6154408648869474,1,1,2,0,0,0.37355336020056484,-0.5949711593074715,-0.45500258452428266,-0.9160268782508498,-0.054541329755718466,True,False,False,False,False,True,False,False,False,False,1
-0.953320836645489,-0.27431205646198376,1,-0.03874850717817817,-0.2433774268367474,-0.07075785068591484,0.5090077706767953,1.0,-0.6411342738518371,1,1,1,0,1,-0.25525520482091557,-0.19090476774145174,0.3518973213218875,-0.5651239547940659,0.19031797231590447,False,False,False,True,False,False,True,False,False,False,6
-0.9550756425982102,-1.3555896011180546,1,0.5238151509968939,0.3759073135148525,-0.2536193412261555,0.5662339425485792,1.0,0.5223566874627739,1,1,1,0,1,0.6618873796272838,-1.5778800650111766,-0.06816667813635562,0.27261631247715795,-0.6501721312134252,False,False,False,True,False,False,True,False,False,False,0
0.22498203495547203,0.7564880519804341,1,-0.46318532797941636,0.2938046204776163,1.1642631683563658,0.10470157394249929,0.979221948,0.9134340639498061,1,1,1,0,1,-0.8850943151408166,1.2684769801101838,-0.21859658579581773,1.4333196473464034,1.0147093081238396,False,False,False,True,False,True,False,False,False,False,5
-0.9139897020301296,-1.0726699689776584,1,-0.5566336463713834,1.6702527267658647,1.4697380231509947,0.8387392861760391,1.0,1.4078538628987711,1,1,1,0,0,1.2756494654030477,-1.4336909349572866,-0.13526105087046159,2.204291039721755,-0.5627952780817502,True,False,False,False,False,True,False,False,False,False,4
0.18067055798118667,1.3929943502445326,1,-0.8788320585782401,0.40063373498056915,-0.004934407680376269,-1.0619570746936278,0.994203804,0.5664030014642242,1,1,1,0,0,0.4905055194486978,1.2352898743843275,-0.4484108755652165,0.4362748425290885,1.037960271102416,False,False,False,True,False,False,True,False,False,False,2
0.2429485613420628,0.9407584630923724,1,1.0772997111589646,0.3759073135148525,1.3926241661374574,-0.9307401452755589,1.0,-1.4599450597751271,0,1,1,0,1,-0.5942592021607839,1.322050839162961,-0.014624933807681333,-1.188029803211879,1.1071506060229177,False,False,False,True,False,False,False,False,True,False,4
0.2418850153550149,0.6809113260268206,1,1.0772997111589646,0.3759073135148525,0.6356282653295829,-0.1005000069747341,1.0,-0.9734342008137394,0,1,1,0,1,-0.7125743997989994,1.087515544387992,0.2920973648447776,-0.7302761177315837,0.9650250796528826,False,False,False,True,False,False,True,False,False,False,4
0.2429485613420628,0.899590617942717,1,1.0772997111589646,0.3759073135148525,1.1086261449412793,-0.6746109383347113,1.0,-1.315452118010634,0,1,1,0,1,-0.6565550362050065,1.30914873878765,0.1860993094822467,-1.0364715235924873,1.0993320906524293,False,False,False,True,False,False,False,False,True,False,4
-1.0241799399521698,0.1113700223132434,1,1.0454506651316513,0.3419005571045949,1.4412060605056294,1.2916259079668841,1.00389605,1.2300942775183943,0,1,0,0,1,1.2792449665424086,-0.33292622347357126,-0.03579260040174995,1.9744760896880837,0.1117198696671288,True,False,False,False,False,False,False,False,False,True,4
0.015478507715719092,0.1409713578683405,1,-1.3705802983990947,0.3759073135148525,-1.4110370978598816,0.3765604006844562,1.0,-0.29339642761993706,1,1,1,0,0,-0.46533048233508084,0.3542166890447478,0.09449951384833105,-0.7039455565181173,0.5206549224780325,True,False,False,False,False,False,True,False,False,False,2
0.24934870614556273,0.7064393924694609,1,1.0772997111589646,0.3759073135148525,0.7821577821910567,1.502101239528427,1.0,1.7820834216412207,1,1,1,0,1,1.408446366507926,0.17179254140871042,-0.07227085079372611,2.079193327134945,0.41010811531089264,False,False,False,True,False,False,False,False,False,True,2
-0.5058165661206078,-0.6427805973279178,1,-0.8244803502153402,-2.212783512987172,1.5813716513379446,-1.0907666328447445,0.0,-0.6154408648869474,1,0,0,0,1,-0.9051842527496217,-0.3724749126008966,-0.45500258452428266,-0.16199992531019744,-1.811831152345497,False,False,False,True,False,False,True,False,False,False,5
0.11635034865118452,0.9473572161028757,1,-2.519607284780529,0.3759073135148525,-0.04684263918668896,-1.0879232198573696,1.0,-0.3986322783966726,1,1,1,0,1,0.5696051485593773,0.7488599902227023,-0.45384774722496424,-0.3641281604502334,0.7598039467736765,True,False,False,False,False,False,False,False,False,True,3
-0.44680683568435114,1.9199514727518372,1,1.0772997111589646,0.3759073135148525,1.065079553741198,0.40135741429521726,1.0,0.5242823377017202,0,1,1,0,1,0.9376151774196654,1.5244156850943316,-0.10696741864447532,0.9517050358121034,1.2297812330011846,False,False,False,True,False,False,False,False,False,True,4
-0.5058165661206078,-0.3421653689536032,1,0.02537190937111804,-0.4365390645832622,-0.3556986079563066,1.6445734630018958,1.0,0.08159871730974418,0,1,1,0,1,0.5280355199917227,-0.5302473204270306,0.34671412274134084,-0.10160022946349635,-0.015319473282482163,False,False,False,True,False,False,True,False,False,False,5
0.9250670033274342,1.2689404231591528,1,0.452066694621425,0.3759073135148525,0.18984761579829587,-0.10664582210886787,1.0,-0.16989961693164227,1,1,1,0,1,0.7905923203707192,0.9652989863569036,-0.11733946961581332,-0.09869703705296588,0.8909633370142381,True,False,False,False,False,True,False,False,False,False,3
-0.9550756425982102,0.8231332472362758,1,-0.8244803502153402,-1.888487858387957,0.15045785568192432,0.1371851265614104,1.0,0.07729685206720535,1,1,1,0,0,1.132153792936488,0.38774597910546615,-0.09419543782621179,0.09931330940034098,0.5409732630641069,False,False,False,True,False,False,False,False,True,False,2
2.4892439437300746,0.4528494363063399,1,-0.8244803502153402,0.3759073135148525,-0.04684263918668896,0.5662339425485792,0.0,1.2541224738956835,1,0,1,0,2,1.012922166675658,0.08205336155012712,-0.16585147950364498,0.9690405041007811,-1.811831152345497,True,False,False,False,False,True,False,False,False,False,2
1.085515988912747,-0.5329838847442139,1,-0.8244803502153402,0.3759073135148525,-1.6750569297113225,1.065629060963496,1.0,-0.3337116914574457,0,1,1,0,1,-0.41475640974289996,-0.4200316731442194,0.3774028026481046,-0.8024006716448405,0.05146986390155804,True,False,False,False,False,False,False,False,False,True,5
-0.9550756425982102,-1.3878447981868633,1,-1.6477590370042152,0.3759073135148525,-0.05638560314345367,0.5662339425485792,0.0,-0.5145022054444036,0,0,1,0,1,0.6235998442661983,-1.60219844485984,0.28703592896556257,-0.4600410963832319,-1.811831152345497,False,False,False,True,False,True,False,False,False,False,6
0.2429485613420628,0.9399978691669543,1,1.0772997111589646,0.3759073135148525,1.1255530607055735,-0.8795935085148933,1.0,-1.4310911539860254,1,1,1,0,1,-0.6583133004228139,1.3564846092401852,0.047258998637871835,-1.1623481308642347,1.1280170504607403,False,False,False,True,False,False,True,False,False,False,4
1.37408707397635,0.6357694796237897,1,0.27179886438381684,-0.37525828099289305,-1.6750569297113225,-1.0907666328447445,1.0,0.3028690167080236,1,1,1,0,0,-0.054898333165170295,0.7123831611539467,-0.45500258452428266,-0.5456567562494072,0.7376994335204329,False,False,False,True,False,False,False,True,False,False,3
1.0489884390913133,1.6478867573893266,1,0.034926963978299426,-2.145040153352619,-0.02984945672898482,0.9411249938174682,0.970036146,-1.5502225342782627,1,1,1,0,0,-0.05162711988445426,1.7958714205299877,10.536686406745416,-1.293040354721176,1.298212646487099,False,False,False,True,False,False,False,False,True,False,1
-0.9917406402390315,1.9442157828431648,1,-0.9350111322504931,0.29466773012387953,-0.12459826500390776,1.9511228047431315,0.980909169,-0.8175422668294761,1,0,1,0,0,0.6072261739081498,1.7268354737530551,1.4068880282035563,-0.7161470921023716,1.2920364903884747,False,False,False,True,False,False,False,False,True,False,6
-0.5224796885967499,-0.3692422289680888,1,1.1342570464821735,0.3967831906937254,-0.4586863059137849,0.03595969049088546,0.988406042,-0.35639556429425845,1,1,1,0,1,-1.4612346296375356,0.18363361462490665,-0.012402984743670145,-0.4518478133611963,0.39143939764661345,False,False,False,True,False,True,False,False,False,False,5
1.9820870530304973,-0.3770695727616631,1,-0.8244803502153402,0.2216135741828522,-0.6682180588796047,-1.0907666328447445,1.0,-1.4378944949758552,0,1,1,0,1,-2.013348924279029,0.4288127621013528,-0.45500258452428266,-1.2197220044268562,0.5658592323814947,True,False,False,False,False,False,False,False,True,False,2
-0.5074614533526178,2.6014967868732586,1,1.0772997111589646,0.3759073135148525,0.6323213621055273,-0.13971789659314332,1.0,-0.12310725090692116,0,1,1,0,1,1.0911382840011121,2.0912096648400467,-0.13872840645772086,0.09820688387241164,1.573251467585784,False,False,False,True,False,False,False,True,False,False,4
-0.2173395259570135,-1.3983875170756819,1,0.02992667261810936,1.213548125081898,-1.2419226205745404,-0.9296498388969501,1.0,-0.6497669825686658,0,1,2,0,0,0.11351141046036899,-1.5062076270366693,-0.3730321068873805,-0.8332616552915252,-0.6067395084897356,False,False,False,True,False,False,False,False,True,False,0
0.11585107206419204,0.9755478902093231,1,-2.176046913133138,0.3759073135148525,-0.034878520579914106,-1.0882513059712975,1.0,-0.26234111099941887,1,1,1,0,1,0.6028629826428583,0.7619858036390543,-0.45408179204795496,-0.25037429829507485,0.7677580295168466,False,False,False,True,False,False,False,False,True,False,3
